detwedu01,1942,1,BSN,NL,13,45,3,14,2,1,0,5,0,0,2,7,0,0,0,0,1
diehlge01,1942,1,BSN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
donovbi02,1942,1,BSN,NL,38,28,1,7,0,0,0,1,0,0,2,6,0,0,2,0,1
eschela01,1942,1,PHA,AL,12,11,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
feldema01,1942,1,CHN,NL,3,6,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0
ferenst01,1942,1,SLA,AL,53,45,1,7,0,0,0,0,0,0,2,13,0,0,3,0,1
fernana01,1942,1,BSN,NL,408,1356,139,336,59,5,16,145,20,0,109,142,0,4,20,0,41
flitchi01,1942,1,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
floreje01,1942,1,CHN,NL,176,304,18,55,7,2,0,22,0,0,19,46,0,2,25,0,7
foxch01,1942,1,NY1,NL,3,7,1,3,0,0,0,1,0,0,1,2,0,0,1,0,0
freeded01,1942,1,PHI,NL,13,33,3,10,3,1,0,1,1,0,4,3,0,0,1,0,1
fuchsch01,1942,1,DET,AL,47,43,1,3,0,0,0,2,1,0,1,12,0,0,3,0,2
gallest01,1942,1,WS1,AL,13,18,3,2,0,0,0,1,0,0,1,0,0,0,0,0,3
gearyhu01,1942,1,PIT,NL,55,188,20,30,4,0,1,15,3,0,20,9,0,0,1,0,1
gilbean01,1942,1,BOS,AL,8,12,1,1,0,0,0,1,0,0,1,3,0,0,2,0,0
gillepa01,1942,1,CHN,NL,89,205,17,58,7,0,6,31,2,0,22,14,0,2,0,0,2
grantji02,1942,1,CHA,AL,146,354,38,87,16,6,5,36,5,3,38,67,0,2,3,0,9
hanyzed01,1942,1,CHN,NL,58,65,2,4,0,0,0,4,0,0,4,21,0,0,2,0,2
heimva01,1942,1,CHA,AL,13,45,6,9,1,1,0,7,1,0,5,3,0,1,0,0,1
hernach01,1942,1,CHN,NL,90,244,16,61,9,0,0,16,0,0,20,22,0,1,2,0,5
hickeji01,1942,1,BSN,NL,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hitchbi01,1942,1,DET,AL,703,2249,231,547,67,22,5,257,15,11,206,230,0,10,37,0,82
hodgebe01,1942,1,PHI,NL,8,11,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
hoffmra01,1942,1,WS1,AL,7,19,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0
holmeto01,1942,1,BSN,NL,1320,4992,698,1507,292,47,88,581,40,0,480,122,0,24,69,0,96
kearsed01,1942,1,NYA,AL,11,26,2,5,0,0,0,2,1,0,3,1,0,0,1,0,1
kehnch01,1942,1,BRO,NL,3,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0
kellefr01,1942,1,CIN,NL,47,120,14,20,3,1,3,12,0,0,18,20,0,0,2,0,2
kennebi01,1942,1,WS1,AL,31,14,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0
kluttcl01,1942,1,BSN,NL,656,1903,172,510,90,8,19,212,5,0,132,119,0,7,30,0,36
konopbr01,1942,1,PHA,AL,45,105,9,25,4,1,0,10,0,0,5,9,0,0,1,0,3
kvasnal01,1942,1,WS1,AL,5,11,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0
lakemal01,1942,1,CIN,NL,239,646,40,131,17,5,15,66,0,0,36,137,0,3,4,0,15
lapihan01,1942,1,PHI,NL,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
liponjo01,1942,1,DET,AL,758,2661,351,690,95,24,10,266,28,25,347,152,0,7,74,0,65
lowrepe01,1942,1,CHN,NL,1401,4317,564,1177,186,45,37,479,48,3,403,226,0,11,97,3,118
lowrysa01,1942,1,PHA,AL,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marshma01,1942,1,CIN,NL,329,1267,140,311,41,16,15,105,15,0,89,100,0,3,25,0,16
marshwi01,1942,1,NY1,NL,1246,4233,583,1160,163,39,130,604,14,4,458,219,1,13,29,2,109
mcculph01,1942,1,WS1,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcelyfr01,1942,1,BSN,NL,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mossho01,1942,1,NY1,NL,22,72,3,7,0,0,0,1,0,1,3,17,0,1,0,0,3
muellbi01,1942,1,CHA,AL,39,94,8,14,1,0,0,5,3,1,14,10,0,1,0,0,5
murphed03,1942,1,PHI,NL,13,28,2,7,2,0,0,4,0,0,2,4,0,0,0,0,1
nayloea01,1942,1,PHI,NL,112,290,22,54,6,1,3,28,2,0,23,35,0,1,4,0,16
northro01,1942,1,PHI,NL,1084,3172,385,874,172,28,108,513,7,0,361,297,4,15,14,5,57
permele01,1942,1,CHA,AL,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
peskyjo01,1942,1,BOS,AL,1270,4745,867,1455,226,50,17,404,53,49,662,218,0,25,83,1,82
peterbi01,1942,1,PHI,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phillda02,1942,1,CIN,NL,170,575,39,144,32,1,1,59,1,0,35,39,0,2,14,0,9
plattwh01,1942,1,CHN,NL,333,1002,117,256,41,17,13,147,2,12,81,122,0,5,6,0,34
poatra01,1942,1,CLE,AL,116,122,9,14,3,1,1,14,0,0,7,56,0,0,4,0,2
queenme01,1942,1,NYA,AL,146,164,10,17,3,0,0,4,0,0,2,36,0,0,14,0,3
reynoal01,1942,1,CLE,AL,475,857,56,140,19,4,1,79,1,0,61,186,0,5,58,0,28
richake01,1942,1,PHA,AL,12,35,2,4,1,0,0,2,0,0,2,2,0,0,1,0,1
rickema01,1942,1,CHN,NL,402,1149,139,284,45,9,19,145,4,1,88,161,0,2,9,0,34
riebeha01,1942,1,DET,AL,61,137,2,29,4,0,0,11,1,1,3,18,0,0,0,0,6
robined01,1942,1,CLE,AL,1315,4282,546,1146,172,24,172,723,10,12,521,359,10,50,33,5,100
rojekst01,1942,1,BRO,NL,522,1764,225,470,67,13,4,122,32,3,152,100,0,8,35,0,36
russeji01,1942,1,PIT,NL,1035,3595,554,959,175,51,67,428,59,0,503,427,0,22,25,0,76
ryanco01,1942,1,NY1,NL,1184,3982,535,988,181,42,56,381,69,12,518,514,0,14,81,0,92
sainjo01,1942,1,BSN,NL,433,774,69,190,28,4,3,101,0,0,24,20,0,2,56,0,25
sandera01,1942,1,SLN,NL,630,2182,321,597,114,19,42,329,8,0,328,216,0,7,40,0,39
sandlmi01,1942,1,BSN,NL,195,446,34,107,19,2,2,31,2,0,38,45,0,3,10,0,7
savagbo01,1942,1,PHA,AL,129,104,6,9,0,0,0,0,0,0,18,51,0,0,5,0,0
scarbra01,1942,1,WS1,AL,318,456,32,85,10,1,1,35,0,0,18,81,0,0,31,0,13
sepkote01,1942,1,CLE,AL,19,26,3,6,2,0,0,1,0,1,1,4,0,0,0,0,0
shumaha01,1942,1,PIT,NL,30,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sketcbu01,1942,1,CHA,AL,13,36,1,7,1,0,0,3,0,1,7,4,0,0,2,0,0
spahnwa01,1942,1,BSN,NL,783,1872,141,363,57,6,35,189,4,2,94,487,0,7,68,14,23
sullijo06,1942,1,WS1,AL,605,1833,203,422,52,9,1,162,18,11,216,206,0,1,38,0,32
tostlo01,1942,1,BSN,NL,39,52,3,9,2,0,0,1,0,0,2,16,0,0,2,0,0
tucketh01,1942,1,CHA,AL,701,2231,325,570,79,24,9,179,77,47,291,237,0,4,16,0,17
unseral01,1942,1,DET,AL,120,338,41,85,15,4,4,30,0,1,32,43,0,3,3,0,8
voisebi01,1942,1,NY1,NL,246,464,21,68,10,0,0,30,0,0,25,100,0,0,36,0,13
vollmcl01,1942,1,CIN,NL,685,2021,283,508,77,10,69,339,7,6,243,328,0,11,10,0,64
wallale01,1942,1,BSN,NL,52,38,0,3,0,0,0,3,0,0,5,17,0,0,1,0,2
webbele01,1942,1,BRO,NL,154,111,11,15,1,0,1,5,1,0,7,27,0,1,12,0,3
wellsle01,1942,1,CHA,AL,80,189,19,36,6,1,2,15,4,4,16,39,0,0,4,0,4
wyrosjo01,1942,1,PIT,NL,1221,4240,525,1149,209,45,58,481,33,13,482,437,0,25,33,4,80
wyseha01,1942,1,CHN,NL,253,435,33,71,7,1,0,32,1,0,7,81,0,1,32,0,13
yankoge01,1942,1,PHA,AL,18,31,0,5,2,0,0,4,0,0,0,4,0,0,0,0,3
alderda01,1943,1,CHN,NL,16,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
arntzor01,1943,1,PHA,AL,32,50,3,8,1,0,0,1,0,0,2,16,0,0,2,0,1
bakerfl01,1943,1,SLA,AL,874,2280,285,573,76,13,1,196,23,25,382,165,0,6,26,0,33
barbare01,1943,1,WS1,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnere02,1943,1,BRO,NL,155,201,12,33,3,0,0,7,0,0,7,78,0,0,7,0,8
bartlbo01,1943,1,BRO,NL,9,21,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0
beckehe02,1943,1,CHN,NL,152,358,45,94,18,3,2,47,1,0,50,42,0,4,0,0,8
bensove01,1943,1,PHA,AL,55,104,17,21,5,1,3,12,0,0,13,22,0,0,1,0,0
blackdo01,1943,1,PHA,AL,154,256,11,47,4,0,0,19,1,1,6,52,0,0,11,0,7
bowlech01,1943,1,PHA,AL,16,29,0,6,1,0,0,3,0,0,0,4,0,0,0,0,1
bradfvi01,1943,1,NY1,NL,6,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
brazlal01,1943,1,SLN,NL,445,453,37,80,5,1,0,31,0,0,2,40,0,0,9,1,17
brewsch01,1943,1,CIN,NL,69,213,17,47,4,0,0,14,1,0,16,28,0,2,5,0,3
brownno01,1943,1,PHA,AL,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
burgobi01,1943,1,PHA,AL,44,158,18,47,6,2,2,12,1,5,11,4,0,5,0,0,2
burnsjo03,1943,1,BSN,NL,111,300,24,69,6,1,2,16,2,2,16,50,0,2,7,0,8
burrojo01,1943,1,PHA,AL,30,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0
busched01,1943,1,PHA,AL,270,917,80,240,21,6,0,75,7,7,62,28,0,3,18,0,32
butkaed01,1943,1,WS1,AL,18,50,1,11,2,0,0,2,0,0,2,14,0,0,0,0,0
byerlbu01,1943,1,SLN,NL,238,85,8,10,0,1,0,6,0,0,4,22,0,0,6,0,1
byrnemi01,1943,1,SLA,AL,390,1278,174,350,77,15,16,154,3,14,199,183,0,3,39,0,23
byrneto01,1943,1,NYA,AL,377,601,73,143,26,8,14,98,1,0,38,126,1,3,11,2,11
camelha01,1943,1,PIT,NL,159,376,33,86,15,4,2,26,0,0,46,39,0,0,6,0,15
campaal01,1943,1,BRO,NL,7,20,3,2,0,0,0,0,0,0,4,5,0,0,0,0,0
candimi01,1943,1,WS1,AL,174,144,16,35,6,0,1,8,0,0,6,28,0,1,14,0,1
cardobe01,1943,1,BSN,NL,43,24,5,4,0,0,0,1,0,0,0,10,0,0,4,0,0
carpele01,1943,1,WS1,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castivi01,1943,1,CHA,AL,88,215,24,49,7,0,2,23,0,1,25,31,0,1,1,0,6
ciolalo01,1943,1,PHA,AL,12,18,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0
clayda01,1943,1,CIN,NL,433,1540,203,397,63,6,3,98,39,0,115,130,0,11,33,0,22
clydeto01,1943,1,PHA,AL,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creedco01,1943,1,BSN,NL,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
cuccuco01,1943,1,PIT,NL,66,52,7,17,4,0,0,5,0,0,4,4,0,0,0,0,3
culbele01,1943,1,BOS,AL,370,1217,148,324,59,18,14,131,27,10,106,126,0,3,21,0,32
curtive01,1943,1,WS1,AL,16,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
curtrgu01,1943,1,CHA,AL,331,1065,147,294,45,16,9,108,20,20,142,124,0,3,17,0,25
dagenjo01,1943,1,BSN,NL,2,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
delsaga01,1943,1,PHI,NL,4,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
dephito01,1943,1,CIN,NL,35,20,0,2,1,0,0,2,0,0,1,5,0,0,1,0,0
donahde01,1943,1,PHI,NL,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
doyleda01,1943,1,BOS,AL,13,43,2,9,1,0,0,6,0,1,7,9,0,0,0,0,2
elkope01,1943,1,CHN,NL,16,52,3,9,1,0,0,0,0,0,4,5,0,0,0,0,2
etchibu01,1943,1,BSN,NL,119,327,32,72,19,0,8,35,1,0,35,52,0,1,6,0,6
eyricge01,1943,1,PHI,NL,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
faganev01,1943,1,PHA,AL,38,21,4,4,0,0,0,0,0,0,4,9,0,0,0,0,2
farreke01,1943,1,BSN,NL,188,676,55,177,25,4,0,55,5,9,40,33,0,0,13,0,16
finlebo01,1943,1,PHI,NL,122,362,27,91,13,1,2,28,1,0,16,35,0,5,8,0,12
flickle01,1943,1,PHA,AL,20,40,3,7,0,0,0,2,1,0,1,2,0,0,0,0,3
garrifo01,1943,1,BOS,AL,185,687,80,180,22,3,6,56,11,5,37,67,0,2,21,0,15
gentisa01,1943,1,BSN,NL,8,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
gentrru01,1943,1,DET,AL,48,87,2,16,2,0,0,10,0,0,2,16,0,0,2,0,6
gerheal01,1943,1,PHI,NL,152,211,12,44,10,3,1,22,0,0,7,55,0,1,2,0,1
goldslo01,1943,1,CIN,NL,11,10,2,1,0,0,0,0,0,0,3,2,0,0,0,0,1
greggha01,1943,1,BRO,NL,203,263,26,54,7,0,2,15,0,0,8,64,0,1,23,0,3
haefnmi01,1943,1,WS1,AL,262,448,28,84,9,1,0,24,0,0,50,80,0,0,42,0,14
hallir01,1943,1,PHA,AL,508,1904,178,496,58,19,0,168,16,23,97,148,0,15,36,0,39
hamrira01,1943,1,PHI,NL,118,452,34,92,13,2,1,32,1,0,31,62,0,2,5,0,10
hanskdo01,1943,1,CHA,AL,11,22,1,5,1,0,0,2,0,1,0,5,0,0,0,0,0
hartbi03,1943,1,BRO,NL,95,270,35,56,10,4,3,32,8,0,24,30,0,0,8,0,4
haughch01,1943,1,BRO,NL,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
heltzhe01,1943,1,BSN,NL,40,108,7,17,4,0,0,5,0,0,9,16,0,1,0,0,2
hermage01,1943,1,BRO,NL,739,1960,276,533,85,18,46,259,43,2,289,212,0,22,24,0,47
hodgegi01,1943,1,BRO,NL,2071,7030,1105,1921,295,48,370,1274,63,31,943,1137,31,25,56,50,165
holmbi01,1943,1,CHN,NL,119,282,22,44,4,1,0,15,2,1,41,40,0,4,10,0,5
hoovejo01,1943,1,DET,AL,338,1238,178,301,45,15,5,84,19,17,92,202,0,8,46,0,17
johnsbi03,1943,1,NYA,AL,964,3253,419,882,141,33,61,487,13,11,347,290,0,28,31,0,125
johnsdo02,1943,1,CHN,NL,511,1935,219,528,89,6,8,175,26,0,112,171,0,8,47,0,34
karlan01,1943,1,BOS,AL,197,95,10,16,1,0,0,6,0,0,8,22,0,0,2,0,3
kellge01,1943,1,PHA,AL,1795,6702,881,2054,385,50,78,870,51,36,621,287,7,36,149,20,188
kerrbu01,1943,1,NY1,NL,1067,3631,378,903,145,25,31,333,38,0,324,280,0,12,89,0,80
kleinlo01,1943,1,SLN,NL,305,1037,162,269,48,15,16,101,10,0,105,119,0,5,24,0,10
kliemed01,1943,1,CLE,AL,222,144,4,21,2,0,1,8,0,0,9,51,0,0,7,0,4
krausja01,1943,1,PHI,NL,71,88,5,7,2,0,0,2,0,0,4,31,0,0,11,0,1
kreitmi01,1943,1,CHN,NL,42,93,3,16,2,0,0,3,0,0,9,18,0,1,3,0,1
kuczybe01,1943,1,PHA,AL,6,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
lamacal01,1943,1,SLA,AL,16,6,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
lazorjo01,1943,1,BOS,AL,224,596,57,157,30,4,6,62,9,8,43,53,0,0,5,0,9
lindqca01,1943,1,BSN,NL,7,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
lucielo01,1943,1,BOS,AL,33,25,3,5,0,0,0,2,0,0,1,4,0,0,0,0,0
mainsji01,1943,1,PHA,AL,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mallobo01,1943,1,CIN,NL,48,31,3,7,2,0,0,2,0,0,0,9,0,0,0,0,0
maltzgo01,1943,1,CHA,AL,135,60,4,7,1,0,0,4,0,0,12,31,0,0,5,0,2
martira01,1943,1,BSN,NL,5,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
matthda01,1943,1,PHI,NL,29,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
mcbrito01,1943,1,BOS,AL,408,1186,140,326,39,16,2,141,13,6,93,63,0,1,18,0,46
mcdonji03,1943,1,CLE,AL,50,95,9,20,2,0,0,12,0,0,8,8,0,0,2,0,4
mchaljo01,1943,1,DET,AL,64,114,10,22,1,0,3,12,1,1,9,29,0,1,1,0,0
mckeero01,1943,1,PHI,NL,5,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
meadch01,1943,1,NY1,NL,87,261,18,64,8,1,3,27,3,0,20,24,0,0,5,0,5
mertzji01,1943,1,WS1,AL,33,38,3,7,0,1,0,3,0,0,2,13,0,0,3,0,1
methebu01,1943,1,NYA,AL,376,1390,187,344,52,5,31,156,12,10,149,122,0,6,35,0,28
metkoca01,1943,1,BOS,AL,1055,3585,476,934,167,36,47,373,61,28,307,359,0,22,38,3,80
metroch01,1943,1,DET,AL,171,358,42,69,10,2,3,23,3,2,36,55,0,0,6,0,7
michaca01,1943,1,CHA,AL,1288,4367,508,1142,147,46,53,501,64,32,566,406,0,24,63,0,116
milleox01,1943,1,WS1,AL,26,27,5,7,1,0,1,4,0,0,1,8,0,0,2,0,1
mungere01,1943,1,SLN,NL,273,402,25,70,12,1,1,30,0,0,20,100,0,2,17,0,9
niemabu01,1943,1,BSN,NL,332,1050,147,269,46,14,37,167,20,0,129,119,0,2,2,0,12
niemeja01,1943,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obrieto03,1943,1,PIT,NL,293,714,110,198,30,14,8,78,2,0,70,66,0,2,12,0,23
odomda01,1943,1,BSN,NL,22,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
olmolu01,1943,1,BRO,NL,462,1629,208,458,65,25,29,272,33,1,88,128,0,3,13,0,43
oneilem01,1943,1,BOS,AL,66,122,14,22,5,0,1,11,0,0,12,36,0,0,1,0,2
ordento01,1943,1,PIT,NL,1,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
orreljo01,1943,1,DET,AL,32,23,1,4,0,0,0,0,0,0,1,8,0,0,0,0,1
ostrojo01,1943,1,CHN,NL,216,561,73,131,20,9,14,74,7,3,68,125,0,4,4,0,13
overmst01,1943,1,DET,AL,266,335,19,54,7,4,0,27,0,2,41,41,0,0,27,0,8
pafkoan01,1943,1,CHN,NL,1852,6292,844,1796,264,62,213,976,38,13,561,477,7,76,82,15,164
paristo01,1943,1,PHA,AL,10,21,0,3,0,0,0,1,0,0,2,3,0,0,0,0,1
partero01,1943,1,BOS,AL,367,1090,89,273,41,5,2,114,2,3,132,120,0,4,19,0,35
peckha01,1943,1,BRO,NL,355,1092,136,305,52,13,15,112,10,10,87,86,0,2,11,0,14
petersi01,1943,1,SLA,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
polanhu01,1943,1,NY1,NL,83,211,8,39,10,1,0,19,0,0,6,16,0,0,1,0,5
rescixa01,1943,1,PIT,NL,129,72,6,9,1,1,0,1,0,0,10,26,0,0,2,0,1
reyesna01,1943,1,NY1,NL,279,931,90,264,35,11,13,110,5,0,44,62,0,15,15,0,27
roberre01,1943,1,WS1,AL,9,23,1,6,1,0,1,3,0,0,4,2,0,0,0,0,0
robinaa01,1943,1,NYA,AL,610,1839,208,478,74,11,61,272,0,6,337,194,0,3,10,0,42
roccomi01,1943,1,CLE,AL,440,1721,219,444,73,17,30,186,6,15,174,146,0,3,36,0,32
rullojo01,1943,1,PHA,AL,51,151,7,32,3,0,0,11,1,0,14,26,0,1,3,0,5
sanfofr01,1943,1,SLA,AL,165,229,22,39,9,0,1,10,0,1,12,67,0,0,14,0,1
sauered01,1943,1,CHN,NL,189,457,45,117,25,2,5,57,3,0,33,77,0,2,8,0,10
scheeow01,1943,1,WS1,AL,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scheica01,1943,1,PHA,AL,327,468,51,117,14,6,5,59,1,0,21,59,0,1,3,0,16
schmuha01,1943,1,SLA,AL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schulho01,1943,1,BRO,NL,470,1588,163,383,85,7,24,208,15,0,82,218,0,6,22,0,42
searske01,1943,1,NYA,AL,67,202,23,57,7,0,2,23,1,3,14,18,0,3,0,0,4
seerepa01,1943,1,CLE,AL,561,1815,236,406,73,5,86,261,3,8,259,485,0,2,18,0,51
seminan01,1943,1,PHI,NL,1304,3921,495,953,139,26,164,556,23,7,582,780,9,40,27,1,118
sewarfr01,1943,1,NY1,NL,26,28,1,2,1,0,0,1,0,0,0,9,0,0,1,0,1
signewa01,1943,1,CHN,NL,10,9,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0
speerfl01,1943,1,CHA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stallge02,1943,1,PHA,AL,21,85,14,23,1,3,3,12,1,0,5,6,0,2,1,0,1
stanked01,1943,1,CHN,NL,1259,4301,811,1154,185,35,29,364,48,5,996,374,0,35,103,0,62
stephjo01,1943,1,NY1,NL,29,67,8,12,1,0,0,4,1,0,2,15,0,2,0,0,1
stirnsn01,1943,1,NYA,AL,1028,3695,604,989,157,68,29,281,134,55,541,447,0,6,50,0,73
stonero01,1943,1,CIN,NL,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
talcoro01,1943,1,BSN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinkke01,1943,1,NY1,NL,216,80,6,11,0,0,0,4,0,0,8,19,0,0,2,0,5
turched01,1943,1,CLE,AL,11,13,4,3,0,0,0,1,0,0,3,1,0,0,0,0,1
tyackji01,1943,1,PHA,AL,54,155,11,40,8,1,0,23,1,1,14,9,0,0,2,0,3
webbbi02,1943,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wenslbu01,1943,1,NYA,AL,41,98,7,19,2,0,0,5,0,0,5,32,0,0,4,0,2
wheatwo01,1943,1,PHA,AL,37,89,3,17,4,0,0,7,1,2,8,5,0,1,1,0,4
woodjo03,1943,1,DET,AL,60,164,22,53,4,4,1,17,2,2,6,13,0,0,4,0,7
woodlge01,1943,1,CLE,AL,1796,5587,830,1585,257,63,147,830,29,45,921,479,34,28,46,31,110
woodspi01,1943,1,BOS,AL,85,126,4,24,5,0,0,6,0,1,3,16,0,0,5,0,3
zarilal01,1943,1,SLA,AL,1120,3535,507,975,186,43,61,456,33,33,415,382,0,30,54,0,61
antoljo01,1944,1,PHI,NL,4,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
antonjo01,1944,1,SLN,NL,135,528,50,133,28,2,1,29,1,0,24,29,0,2,6,0,14
barnhvi01,1944,1,PIT,NL,74,204,21,55,7,0,0,19,2,0,10,12,0,0,5,0,9
barthbo01,1944,1,NY1,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basined01,1944,1,BRO,NL,203,602,58,147,19,7,4,59,1,0,35,70,0,6,21,0,17
beelejo01,1944,1,CIN,NL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bergaau01,1944,1,SLN,NL,174,496,86,151,23,5,5,63,0,0,78,44,0,1,14,0,2
bevenbi01,1944,1,NYA,AL,96,221,12,22,1,0,3,10,1,1,4,102,0,1,16,0,3
binksge01,1944,1,WS1,AL,351,1093,112,277,55,10,8,130,21,9,67,108,0,4,17,0,21
birasst01,1944,1,CLE,AL,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
bonnebi01,1944,1,CLE,AL,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
boromre01,1944,1,DET,AL,62,144,20,36,4,0,0,10,4,2,9,10,0,0,8,0,3
brancra01,1944,1,BRO,NL,322,464,35,66,6,1,2,31,0,0,36,160,0,0,37,0,12
breweja01,1944,1,NY1,NL,43,75,6,14,3,0,0,5,0,0,0,14,0,0,7,0,3
brondke01,1944,1,NY1,NL,8,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
brownto02,1944,1,BRO,NL,494,1280,151,309,39,7,31,159,7,4,85,142,0,6,13,0,39
cabalpu01,1944,1,PHI,NL,322,658,81,150,21,3,1,40,10,2,41,34,0,0,7,0,22
capripa01,1944,1,BSN,NL,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cartear01,1944,1,CIN,NL,56,65,9,15,3,0,2,6,0,0,6,11,0,0,2,0,2
cecilre01,1944,1,BOS,AL,18,38,0,11,1,0,0,4,0,0,2,6,0,0,2,0,1
cieslte01,1944,1,PHI,NL,85,220,18,54,10,0,2,11,1,0,21,17,0,1,2,0,6
clarkgr01,1944,1,CHA,AL,63,169,14,44,10,1,0,27,0,4,22,6,0,2,1,0,7
covinch01,1944,1,PHI,NL,19,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
crockcl01,1944,1,BRO,NL,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dantofa01,1944,1,BRO,NL,50,135,12,33,6,1,0,12,3,0,11,7,0,0,3,0,4
delacto01,1944,1,CIN,NL,36,58,3,9,3,0,0,5,0,0,3,13,0,0,4,0,2
derryru01,1944,1,NYA,AL,187,553,68,124,17,7,17,73,2,0,78,124,0,2,4,0,9
devliji03,1944,1,CLE,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donnebl01,1944,1,SLN,NL,190,201,12,32,3,1,0,8,0,0,14,35,0,0,15,0,6
dreiscl01,1944,1,BOS,AL,46,38,2,4,1,0,0,3,0,0,4,22,0,0,4,0,0
drescbi01,1944,1,NYA,AL,57,139,10,37,4,1,0,16,0,2,8,5,0,0,4,0,4
drewsfr01,1944,1,BSN,NL,95,288,27,59,13,2,0,29,0,0,41,32,0,1,8,0,3
dubiemo01,1944,1,NYA,AL,190,275,27,57,10,2,1,15,0,1,12,67,0,0,21,0,4
durrere01,1944,1,BRO,NL,19,48,5,7,1,0,1,1,0,0,10,13,0,0,0,0,1
eastero01,1944,1,CHN,NL,17,33,1,7,2,0,1,2,0,0,1,11,0,0,0,0,2
eatonze01,1944,1,DET,AL,35,42,3,9,1,0,2,12,0,0,1,8,0,0,0,0,1
eisenja01,1944,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fausebu01,1944,1,CIN,NL,13,31,2,3,0,1,0,1,0,0,1,2,0,0,1,0,2
fergubo02,1944,1,CIN,NL,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fickjo01,1944,1,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
